Tiktoker name,Subscribers,Views,Likes,Comments,Shares,Month
joaoferdnan,7.4M,2M,238.5K,4.2K,9.1K,0
simpleputin,6M,3.1M,157.9K,10.6K,2.2K,0
chapaevva,1.9M,3.8M,347.7K,2.9K,1.7K,0
lyna_com,4.4M,3.4M,451.3K,3K,1.1K,0
arigameplays,19.3M,2.6M,444.6K,4.5K,915,0
tommyinnit,11.5M,1.5M,432.1K,7.6K,1.9K,0
arigameplays,19.3M,2.6M,444.6K,4.5K,915,0
tommyinnit,11.5M,1.5M,432.1K,7.6K,1.9K,0
alexisomman,9.2M,1.6M,330K,5.1K,6.5K,0
samadhiza_,7.4M,3.7M,418.3K,2.1K,1.8K,0
joerauth_,4.9M,2.9M,463K,1.6K,2.9K,0
danielarodrice,9.9M,4.2M,735.7K,1.5K,391,0
official_kep1er,3.5M,1.8M,395K,5.5K,2.7K,0
sucss.s,9.7M,2.6M,468.1K,3K,1.9K,0
veydi_rush,8M,2.9M,456.8K,2.6K,1.8K,0
davidsiwonchoi,1.9M,1.3M,314.3K,8.6K,5.6K,0
livvy,5.1M,2.7M,316K,4.9K,1.8K,0
catherineealicia,1.3M,2.3M,306.4K,5.9K,2.2K,0
bonjee,1.8M,1.8M,382.9K,2.5K,5.9K,0
tuckercomedy,2M,1.6M,225.2K,2.9K,12.7K,0
jennifer_aplicano,1M,2.5M,248.5K,3.7K,5.4K,0
qonitcah,1.4M,3.1M,277.5K,4.4K,2K,0
carolcastromx,9.7M,3.4M,564.2K,2.4K,508,0
vorostwins,2.6M,2.7M,344.1K,3.8K,2.1K,0
tiagodionisio,5.5M,2.4M,227K,1.1K,8.9K,0
magic_daniell,9M,4.5M,503.4K,2K,427,0
3tl.team,1.6M,4.4M,380.9K,2.7K,493,0
nessaabarrett,17.9M,2.8M,338.2K,3.8K,2K,0
saeemm2002,4.1M,1.8M,396.9K,4K,3.6K,0
nate.dawg.com,230.2K,2.4M,434.5K,3.3K,1.9K,0
larissagloor,2.6M,2.9M,489.4K,2.4K,1.3K,0
cleanpuppy,1.7M,3.6M,617.4K,1.7K,612,0
tootymcnooty,7.3M,1.5M,401.1K,2.2K,6.4K,0
miakhalifa,32.5M,3.7M,340.3K,3.5K,644,0
notraymodeli,1.9M,1.8M,404.3K,2.7K,4.3K,0
axelwebber,4.2M,2.4M,544.7K,3.4K,522,0
baebyshaa,324.6K,3M,650.3K,1.4K,1.2K,0
momonatamada,3.7M,2.7M,489.4K,3.3K,473,0
nikkietutorials,5.1M,4.3M,536.6K,1.2K,987,0
spicyycam_,18.2M,3.5M,428.1K,3K,295,0
sa_ro01,3.4M,3.3M,265.9K,4.6K,1.1K,0
byniaromero,10.4M,4M,531.1K,2K,291,0
_vqsngi.03_,87.7K,2.6M,367.5K,3.3K,1.8K,0
oblomoffrecipe,5.3M,3M,271.8K,1.2K,4.8K,0
yg_treasure_tiktok,3.5M,1.7M,355.3K,4.1K,4.2K,0
luq_music,165.7K,2M,237K,5.9K,4.3K,0
bradtheboxer,2M,2.5M,216.7K,3.6K,5.3K,0
ftedooda,23.5K,1.2M,219.4K,2.8K,16.4K,0
kurtisconner,1.8M,2.2M,465.8K,3.1K,1.5K,0
maskrayy1,4.5M,7M,280.9K,1.2K,1.2K,0
babybella777,4.4M,3M,504.5K,2.6K,614,0
trainee_a,2.7M,1.3M,384K,5.3K,4.2K,0
texasbushman,1.2M,2.4M,242.6K,1.5K,6.7K,0
ugolord,5.3M,2.8M,281K,5.6K,497,0
fedevigevani,12.6M,2.7M,370.4K,4K,721,0
nam_patcharaporn,656.5K,2.2M,374K,3K,2.6K,0
endomarf,517.2K,1.7M,516.5K,3.4K,2K,0
dasigantung,5.1M,3.5M,497.8K,1.5K,1.2K,0
llucastorresg,831.4K,1.5M,328.5K,4.5K,4.9K,0
bungalow_jonathan,251.2K,1.5M,116.6K,994,25.1K,0
.aidenbeaudry,483.3K,2M,344.8K,3.1K,3.5K,0
cbum,2M,2M,389.1K,2.6K,3.2K,0
rebeccazamolo,16.8M,2.3M,233.9K,7.9K,701,0
farrelhkeem,179.1K,1.8M,292.9K,2.1K,6.4K,0
cellat36,8.2M,2.4M,212.3K,6.4K,2.4K,0
clexxd,8.9M,2.4M,227.3K,8.1K,118,0
yodeege,905.9K,2.3M,366.9K,1.9K,3.5K,0
brentrivera,42.8M,2.6M,492.8K,3K,433,0
herranwalt,5.3M,2.2M,302.7K,3.8K,3K,0
europaleague,2.1M,2.8M,346.8K,2K,2.5K,0
danivallem,3.9M,1.6M,130.5K,1.1K,19.9K,0
nourmar5,14.3M,1.3M,145.9K,13K,10.1K,0
nada_m7amed,5.8M,3.4M,281.2K,2.3K,2.3K,0
ox_zung,41.1M,2.8M,399.4K,3.2K,727,0
thor.aya,1.5M,2.7M,468.3K,2.1K,1.3K,0
caocuongvu,3.4M,2.9M,346K,3.1K,1.3K,0
renpc_,3.2M,1.7M,318K,2.4K,5.6K,0
julesleblanc,18.6M,2.9M,657.5K,1.8K,516,0
alexhook2303,4.3M,1.3M,253.6K,10.8K,2.3K,0
laurahfritz,2.5M,2.2M,400.8K,1.5K,3.3K,0
corvii_ff,10.5M,2.5M,427.7K,3.8K,215,0
gabimfmoura,7.7M,2.6M,381.3K,1.9K,2.4K,0
bottleofdjinn,706.3K,2.8M,582.7K,1.6K,1.1K,0
mohmadtra,1.8M,4.4M,304.7K,2K,1.2K,0
respectme90,658.1K,2M,243.1K,3.7K,5K,0
soycintiacossio,4.1M,5.7M,480K,702,838,0
thegoodhype,1.7M,2.5M,443.5K,1.6K,2.2K,0
carolvillanes,4.1M,1.8M,312.3K,7K,458,0
just_jenoah_,1.4M,2.4M,488.5K,1.5K,2K,0
datdo0803,6.5M,4.6M,368.8K,1.7K,732,0
robgronkowski,2.4M,2.4M,332K,1.7K,3.5K,0
___nicoichi___,1.3M,2.7M,288.9K,3.2K,2.1K,0
pablitocastilloo,4.5M,1.8M,225.6K,1.4K,9K,0
iamjonathanpeter,12.7M,3.2M,379K,999,2.4K,0
meowlife7,876.4K,2.3M,311.5K,1.6K,4.1K,0
pimpiriya1,1.3M,2.9M,567.9K,1.2K,1.3K,0
ferchugimenez,4.3M,3.3M,456.5K,1.4K,1.3K,0
homm9k,39M,2.8M,385.8K,3K,752,0
mndiaye_97,14.2M,2.2M,411.9K,2.3K,2.2K,0
linatejeiro8,4M,4M,295.9K,992,2.4K,0
www.m4th.com,6.9K,1.3M,309.2K,6.5K,3.5K,0
dovecameron,9M,1.8M,380.5K,4.5K,1.3K,0
sjbleau,12.3M,3.6M,420.3K,1.7K,914,0
ginescorreguela,776.4K,2.8M,140.5K,2.6K,7.7K,0
mrzeooficial,16.1M,2M,251.1K,2K,5.9K,0
stellajero16,1.2M,1.1M,265.7K,10.9K,2.5K,0
teokun711abc,1.2M,2.8M,317.6K,1.8K,2.6K,0
ajo.ozil,900K,6.4M,250.8K,825,1.6K,0
mr_paul.boy,7.2M,2.2M,426K,3K,1.1K,0
rblx.dreyzon,1.3M,1.9M,234K,7.4K,1.2K,0
mattiastanga,2.3M,1.6M,242.4K,1.3K,8.6K,0
hannahbahng,1.9M,1.5M,471.3K,4.1K,1.3K,0
haositofficial,1.2M,1.7M,344.6K,5.6K,936,0
kdramas_klis,860.3K,2.8M,368.5K,1.4K,2.3K,0
mhc_f_f,1.1M,1.7M,269.9K,1.4K,7K,0
yurielkysojeda,12.2M,4M,481K,1.3K,667,0
elsalsely00,4.3M,4.6M,177.2K,612,4K,0
mayanelsayed,3.5M,4.4M,263.5K,1.2K,2.1K,0
wasyanka,2.5M,1.7M,124K,1K,16.8K,0
vidhia_r,4.4M,2.7M,290.6K,3.2K,1.6K,0
com.yamato0515,1.7M,2M,271K,4.9K,1.9K,0
kaylamalecc,6.6M,2.2M,363.1K,4.4K,267,0
munchieslab,2.7M,2.4M,180.5K,796,7.6K,0
albert_cancook,4M,4.2M,403.4K,1.4K,712,0
juaniquilador,8.6M,2M,452.2K,1.6K,2.5K,0
cerenyaldz,9.2M,2.2M,164.5K,8.5K,1.3K,0
thedannyphantom,80.1K,1.9M,177.1K,7.8K,2.7K,0
cindylauw,148.6K,2.2M,323.9K,4.5K,439,0
gehadhassann,7.3M,1.4M,177K,3.5K,10.7K,0
dudamaryah,4.1M,3M,340.7K,2K,1.4K,0
the.revival,392.8K,2.2M,283.8K,1.2K,4.4K,0
gavinmagnus,5.2M,2M,254.9K,6.4K,412,0
ermmm.umm,2.1K,1.9M,254.5K,2.3K,4.8K,0
thegerbers_,5.3M,3.7M,375.3K,2.1K,344,0
hiagodosvideos,1.2M,2.6M,365.4K,2K,1.6K,0
andweaso,5.9M,3M,542.1K,1.2K,884,0
luisvelody,6.2M,3.3M,459.9K,910,1.3K,0
yoshi30244781481,3.9M,4M,409.6K,1.2K,837,0
the_joe_gatto,6.5M,2.9M,247.7K,1.4K,3.2K,0
frankielapenna,1.8M,4.9M,411.7K,735,943,0
.diana__tc,2.9M,3.2M,348.7K,1.9K,1.1K,0
matsudake,4.7M,8.1M,199.8K,1.2K,833,0
anokhinalz,35.6M,2.8M,374K,2.8K,379,0
mranto,8.2M,6.5M,274.7K,1.3K,570,0
iheartmemphis,12.5M,4.3M,260.2K,2.3K,687,0
sobrevivente13,4.1M,2.2M,188.3K,1.7K,6.2K,0
pam_a_cake,4.1M,3.5M,487.4K,1.6K,334,0
ardkth,1.3M,1.1M,350.4K,2K,6.5K,0
cemresolmaz,10.2M,2.2M,180.9K,7.2K,976,0
philipdefranco,1.9M,2.5M,319.2K,2.8K,1.3K,0
otakoyakisoba,14.1M,2.8M,278.8K,1.8K,2.3K,0
freeritzyralph,1.4M,1.5M,375.4K,3.3K,2.4K,0
jhothsa,12.3M,1.7M,224.7K,1.7K,6.7K,0
icebox,6.2M,3M,277.2K,3.3K,517,0
tatiana1964_2,31K,1.7M,12.4K,207,151.8K,0
nmixx_official,1.1M,1.6M,318.5K,4.2K,2.1K,0
bmbsh7,3.8M,1.8M,289.5K,3.8K,2.3K,0
jackjos3ph,2.4M,1.4M,246.3K,3.5K,5.7K,0
bikedasher,2.2M,3.3M,370.4K,2.2K,427,0
benjikrol,30.3M,2.4M,338.9K,3.4K,488,0
djmariio,983.8K,2.2M,329.2K,1.3K,3K,0
reeh__augusto,3.7M,2.1M,371.8K,2.5K,1.6K,0
onlyjayus,17.6M,2.3M,344.7K,2.6K,1.3K,0
sabrinacarpenter,12M,2.2M,298.8K,2.8K,1.9K,0
barbaracoura,8M,2.4M,384.3K,2.2K,1.2K,0
ngikuttrendaja,192.8K,3.7M,304.5K,1.5K,1.2K,0
rayssabuq,5.4M,1.8M,326.8K,2.6K,2.6K,0
olisboa,612K,3M,505K,944,1.1K,0
mimiermakeup,14.5M,2.7M,448.6K,2.2K,367,0
verycooll_real,1.4M,3.1M,234.5K,1.3K,3K,0
just.hamilton,2.3M,1.7M,271.6K,2.9K,3.9K,0
michou_yt,6.7M,3.6M,256.4K,2.8K,456,0
gregisms,2.2M,975.5K,168K,6.7K,11.6K,0
butt.erhand,176.4K,2.2M,201.5K,514,6.2K,0
gbandme,5.7M,1.6M,250.1K,4.8K,2.7K,0
fransfaisal_real,272.9K,2.5M,278.8K,3.3K,926,0
officialjellyroll,2.4M,2.3M,290.8K,2.6K,1.8K,0
lossiblings_,23.6M,2.8M,396.9K,1.8K,863,0
davidgetial,13.3M,3.2M,439.4K,1.8K,302,0
zodiac.boyfriend,1.6M,1.6M,219.7K,3.6K,4.7K,0
michellerenaud,2.3M,4.2M,357.8K,1.1K,801,0
kelvin__silvaa,3.4M,2M,163.6K,1.1K,7.7K,0
user4350486101671,16.2M,1.6M,302.3K,4.7K,1.3K,0
jeison_giraldo,24.6M,3.4M,426.5K,1.7K,300,0
chrisdelia,1.7M,1.8M,268.5K,643,5.5K,0
lightskinkeisha,1.9M,2M,303.2K,1.2K,3.5K,0
larasilvan,15.9M,1.8M,351.3K,3.4K,1.1K,0
la_lerma,11.6M,2.7M,354.3K,1.2K,1.8K,0
duolingo,3.4M,1.5M,281.1K,4.5K,2.3K,0
danythegaggio,2.7M,1.4M,214.2K,1.7K,7.8K,0
dari_wadha_home,1.4M,2.9M,182.1K,2.4K,2.9K,0
pkllipe,16.5M,2.2M,383.9K,1.6K,1.8K,0
aloserishere_,159.4K,1.1M,165.5K,6.6K,8.8K,0
olivertree,12.5M,3M,324.1K,1.8K,1.1K,0
lonely.moods,354.5K,815.5K,214K,5.4K,10.6K,0
jessnolimit999,5.3M,2.7M,264.7K,3.1K,877,0
sooshimango,483.4K,1.1M,100.7K,3.5K,21.7K,0
spider_slack,31.6M,2.6M,314.3K,1.7K,1.7K,0
realmadrid,11.7M,2.1M,300.5K,3K,1.5K,0
leanadeeb,4.2M,2.6M,426.9K,1K,1.5K,0
jonathanbecerraoficial,1.2M,2.3M,173.4K,1.5K,5.5K,0
officialturk,26.1K,1.1M,237K,7.5K,3.4K,0
isabuenox,2.8M,1.9M,410.4K,2.5K,1K,0
peachypollo,1.4M,2.3M,480.6K,749,1.7K,0
monabouchon_,139.1K,1.5M,127.6K,468,13.7K,0
monabouchon_,139.1K,1.5M,127.6K,468,13.7K,0
reymbayang,3.3M,2.3M,273.3K,1.9K,2.4K,0
noahbeck,32.8M,2.9M,342.7K,2.3K,439,0
limaunipisofficial,602.6K,1.5M,107.7K,1.3K,15.4K,0
therealhammytv,13.3M,3.7M,156.5K,884,3.8K,0
matheusevitoriaofc,6.9M,2M,317.9K,2.2K,2K,0
7iprast,3.6M,1.7M,163.5K,1.1K,8.6K,0
oli_natu,7.9M,2.9M,408.3K,1.2K,1.1K,0
sebbylaz,4.1M,1.8M,238.6K,5.5K,894,0
r___.89,3.5M,1.8M,299.8K,3.8K,1.3K,0
anwar,11.7M,2.5M,275.9K,1.3K,2.5K,0
blake.snider,4.6K,2.8M,150.7K,967,5.5K,0
alejwho,983.5K,1.5M,279.1K,2.5K,4.1K,0
anitta,17.2M,3.8M,263.4K,1.6K,1K,0
tangychu,20.9K,1.3M,259.4K,2.1K,5.7K,0
newt,9.4M,2.3M,378.5K,1.4K,1.6K,0
brookemonk_,19M,2.7M,339.6K,2K,867,0
psg,25.3M,2.7M,319.2K,2.2K,777,0
roy.0fficial,290.8K,1.2M,108.4K,432,19.6K,0
nicollefigueroaa,9.6M,2.5M,343K,2.5K,546,0
ucgj7,1.5M,1.8M,179.8K,6.2K,1.8K,0
startup.mp4,98K,944.3K,246.6K,4.7K,6.4K,0
beca,21.9M,2.3M,297.7K,3K,819,0
glebpiano,457.3K,3M,75K,3.1K,8.4K,0
emilyfauver,3.3M,2.5M,377.9K,1.3K,1.5K,0
mikaylanogueira,11.2M,2.2M,323.8K,3K,657,0
ivanovik.83,172.7K,2.3M,91.5K,1.1K,11.1K,0
francis.bourgeois,2.3M,2M,193K,1.6K,5K,0
kaan.etm,2.6M,2M,358.4K,2.8K,807,0
ramonvitor,2.2M,1.8M,397.9K,2.5K,1.1K,0
imreddtv,883.1K,3.2M,190.8K,1.2K,3.1K,0
scarlettsspam2,1.1M,2.2M,204.7K,4.5K,1.2K,0
siscakohl,10.4M,2.6M,306.5K,2.2K,986,0
_andrewcurtiss,2.4M,1.3M,274K,4.8K,2.5K,0
_xndirizlky_,11.5K,3.7M,166.5K,2.2K,1.8K,0
kingmajesty_princessrose,155K,1.6M,109.6K,1.3K,13K,0
serchexmx,123.1K,1.4M,265K,2.9K,3.7K,0
hoaminzy_hoadambut,4M,3.2M,345K,1.8K,423,0
samsung_guy,117.5K,1.8M,237.2K,4.9K,850,0
arbooks__,392.1K,2.1M,223.8K,2.6K,2.6K,0
eduincaz5,5.2M,2.8M,278.7K,1.2K,1.9K,0
agigigrigio,2M,3.6M,325K,1.7K,407,0
kienreview90,9.8M,4.5M,254.1K,1.3K,850,0
kallmewhateveryouwant,10.9M,1.8M,342.3K,3.2K,744,0
kopke613,3.6M,1.1M,141.8K,2.2K,13.2K,0
colewherld,4.9M,2.1M,297.2K,696,3.2K,0
zloinvfx,135.8K,3.3M,172.6K,899,3.3K,0
yordy_yor,1.2M,3.8M,146.2K,3.7K,671,0
countingshleeps,2.1M,1.7M,265.6K,2.8K,2.6K,0
jasminechiswell,15.2M,3.4M,404.4K,1.5K,212,0
fjerry,3M,1.4M,109.5K,3K,12.6K,0
roportajadam,930.1K,2.7M,157K,564,5.1K,0
outtpig,1.6M,1.5M,350.2K,2.2K,2.3K,0
qpark,30.2M,3.2M,216K,1.6K,1.8K,0
andcarli,6M,4.4M,234K,1.8K,500,0
mitzakoff,1.9M,1.3M,270.3K,2.4K,4.2K,0
itsjojosiwa,40.7M,3M,370.2K,1.7K,383,0
good.boy.ollie,2.8M,2.1M,344.3K,1.1K,2.1K,0
alaa.ayyman,8.2M,3.7M,364.6K,820,935,0
jj_olatunji4,1.6M,2.3M,334.6K,591,2.4K,0
leaelui,17M,2.8M,375.9K,1.1K,1.2K,0
innkastar,11.6M,2.6M,193.5K,4K,666,0
anilinom,11.8M,10.6M,136.8K,441,1.2K,0
mileshampton,140.3K,1.3M,299.3K,2.4K,3.5K,0
mastercorbuzier,2.1M,3M,215.6K,2.8K,791,0
djraulitooficial,605.3K,3.3M,167K,715,3.5K,0
brandonspam_,7.3M,2.2M,281.7K,3.2K,558,0
paulaverhoeven,997.5K,4.9M,232.7K,1.1K,946,0
madisonpettis,2.6M,2.9M,493.5K,1K,603,0
arianagrande,26.6M,1.4M,333.9K,3.9K,963,0
vekalife24,2.4M,1.5M,116.2K,459,12.6K,0
westbrouck,8.6M,1.9M,423.1K,2.2K,655,0
the.big.mike,71.5K,1.5M,176.8K,4.2K,4K,0
.mats.ftl,6.7K,1.7M,210.2K,1.7K,4.6K,0
bilalfadilii,958.4K,1.8M,210.4K,2.3K,3.7K,0
jaydafnwayda,3.2M,2.2M,333.4K,1.2K,1.9K,0
vzelivx,731.3K,2.1M,271.2K,2.6K,1.3K,0
benoit_chevalier,8.7M,1.7M,180.9K,3.1K,4.2K,0
ninogashi,1.3M,1.8M,179.7K,3.2K,3.7K,0
twice_tiktok_official,13.9M,1.2M,223.8K,6.5K,1.8K,0
beniju03,2.2M,1.6M,304.8K,3.8K,716,0
chourouk.model_official,4.4M,3.2M,270.5K,897,1.7K,0
shabiraalulaadnan,5.1M,3.2M,256.4K,1.5K,1.2K,0
ryskalamarcysia,1.8M,3.1M,360.9K,1.6K,403,0
namyulenka,6M,2M,366.2K,2.1K,901,0
tu.terapeuta.en.tiktok,1.6M,1.6M,328.5K,1.9K,2.3K,0
devincaherly,6.9M,3.6M,406.6K,1.3K,213,0
itsmatheuscosta,4.3M,2.1M,235.3K,1.7K,2.8K,0
virguleanimaleshow,850K,1.2M,190.8K,1.8K,7.7K,0
vtkh2004,7.7M,2.6M,321.4K,2K,588,0
mateuspesce,5.7M,1.7M,254.9K,2K,3K,0
how.kev.eats,1.8M,2.5M,323K,1.8K,926,0
zubarefff,2.9M,2M,300.1K,1.7K,1.9K,0
vancityreynolds,19.7M,2.3M,282.8K,1.6K,1.7K,0
clecolucci,2.9M,935.1K,165K,9.4K,4.5K,0
mr.v1bez,853K,1.4M,364.2K,1.9K,2.3K,0
nosoychaparro,2.8M,2.1M,360.3K,2.5K,320,0
lilyxgarcia,8.9M,1.8M,418.2K,1.9K,906,0
juanpazurita,12.8M,3.3M,397.7K,804,782,0
juandaniel.ibarra,26.6M,3.3M,353.7K,1.4K,406,0
juandaniel.ibarra,26.6M,3.3M,353.7K,1.4K,406,0
maddiebools,52.9K,1.7M,99.6K,3.6K,8.9K,0
abir.sag,11M,2.5M,176.9K,2.9K,1.7K,0
lexychaplin,3M,2M,308.2K,2.7K,595,0
mich_gzl,538.3K,3.1M,220.6K,730,2.2K,0
more.annapaul,1.5M,2.7M,447.8K,1.3K,418,0
ktlynraps,1.9M,2.1M,226.7K,2K,2.3K,0
yano4kaa.aaa,3M,1.7M,267.1K,2.2K,2.3K,0
baga..genius,721.6K,1.9M,279.7K,1.7K,2.2K,0
lelepons,26.8M,2.2M,307.4K,1.9K,1.1K,0
n.vv3,1.9M,3.3M,158K,3.2K,642,0
flakeysalt,6.2M,2.5M,352.9K,664,1.6K,0
kikakiim,29.5M,2.2M,296K,2.2K,918,0
emilymariko,10.1M,3M,321.7K,1.3K,766,0
milos.guzel,4.8M,1.9M,425.5K,1.7K,774,0
hashbrotatoes,390.1K,2.2M,342.6K,1.4K,1.3K,0
diana_aster,10.4M,2.7M,337.4K,1.8K,417,0
gabrielabee,9.3M,1.2M,248K,5.5K,1.2K,0
igorjansen,10.6M,2.2M,275.7K,2.4K,953,0
ifluent,2.8M,1.6M,174.5K,4K,3.1K,0
mateus_hwang,1.9M,2.1M,139.6K,5.7K,1.2K,0
taimmm8,1M,2M,318.8K,1.5K,1.6K,0
mandrake1984real,883.8K,1.4M,180.4K,982,7K,0
lisav_,1.9M,1.9M,370.7K,1.3K,1.4K,0
chadio,6.9M,1.5M,240.4K,3.6K,1.7K,0
rachyohumlek,1.6M,4.1M,349.7K,951,397,0
aiki_kr,1.8M,1.7M,363.2K,2K,1.1K,0
itsmenicksmithy,6.4M,1.5M,265K,3.1K,1.9K,0
alexiatamiraa,7.5M,2.3M,312K,2.2K,479,0
v1ctoryuh3.0,1.6M,1.6M,303.1K,1.7K,2.2K,0
taavmaki,686.9K,1.3M,217.2K,2.7K,4K,0
esnyrdump,603.8K,1.8M,271.6K,2.2K,1.9K,0
andersonprofetaa,2.5M,1.2M,151.7K,2.2K,8.2K,0
jason.nms,652.6K,1.5M,254.9K,2.4K,2.5K,0
cassholland,1.5M,2M,381.9K,1.5K,917,0
pokrov,16.3M,2.2M,287.6K,2.1K,895,0
rhyadmuslim,344K,1M,222.2K,2.4K,5.8K,0
bretmanrock,14M,2.6M,361.8K,1.5K,492,0
alvesdudas,855.7K,1.4M,349.9K,2.1K,1.8K,0
monika.kociolek,2.6M,1.2M,196.8K,6.6K,1.3K,0
sanae33359,1.7M,2.7M,224.1K,1.2K,1.9K,0
iben_ma,5.6M,2.5M,191.8K,3.5K,455,0
fes.ti_,1.2M,1.2M,264.1K,3.6K,2.3K,0
imanthonyvargas,6.5M,1.9M,341.4K,2.6K,268,0
wicsur,7M,1.6M,126.5K,8.9K,248,0
sxmplyni,1.6M,2.6M,248.8K,1.4K,1.4K,0
itsqcp,9.4M,2.5M,371.3K,1.1K,888,0
ssanwhere,369.4K,1.3M,237.8K,3.1K,3.1K,0
lizzebethmuaa,3.6M,3.6M,357.1K,721,705,0
crispy,1.2M,2.9M,400K,986,593,0
blythe,17.3M,2.3M,382.5K,1.2K,960,0
kmiloop,796.9K,1.2M,228.2K,1.3K,5.6K,0
ilhamputrayuda,1.6M,2.8M,326.3K,1.2K,814,0
anyaischuk,10.5M,2.7M,317.2K,1.8K,341,0
diegodiego_,7.2M,2.1M,258.5K,1.8K,1.6K,0
winnermaxyt,1.8M,2.5M,220.2K,968,2.3K,0
rafaelsantos,16.7M,1.8M,289.7K,2.7K,736,0
lkzinhu,14.3M,2.4M,346.9K,1.2K,998,0
mercuri_88,19M,2.7M,238.7K,1.6K,1.2K,0
saxcy,747.2K,2.6M,271.5K,1.3K,1.3K,0
mdmotivator,6.2M,2.5M,357.1K,1.4K,599,0
c.tangana,372.1K,4.4M,200.3K,735,1.3K,0
nuhchez,5.7M,1.7M,248.5K,2K,2.2K,0
mieayamthebstt,13M,2.4M,264.7K,2K,827,0
ayutingting,5.8M,2.4M,176.4K,2.1K,2.1K,0
yailinlamasviraloficial_,2.8M,2.5M,210K,3K,365,0
sehataqua,249.3K,23.3M,67.4K,647,467,0
jordanemel,8.7M,2.4M,183.6K,1K,3K,0
gingerbilly1,5.7M,1.1M,163.7K,954,8.7K,0
samkamusic,12.4M,1.8M,227.9K,2.7K,1.5K,0
jaxwritessongs,8.3M,1.9M,220.1K,2.8K,1.5K,0
sthefane.matos,5.1M,3.2M,261.7K,1.4K,603,0
son0_0,2.7M,3.9M,216.8K,1.5K,514,0
flickerspark_,1.2M,1.7M,446.7K,1.2K,1.1K,0
kostyxd,2.1M,2.1M,290.9K,1.7K,1.1K,0
mahalinzi,655.5K,2.7M,251.9K,1.6K,917,0
jesusangelperezoficial,3.5M,1.7M,186.5K,898,4.6K,0
tarankaaa,8M,1.7M,283.4K,2.4K,1K,0
its.michhh,28.6M,2.2M,340.4K,1.9K,369,0
aileenchristineee,5.6M,1.7M,310K,1.1K,2.1K,0
mads.yo,12.7M,3.1M,322.9K,954,710,0
itstalasafwan,3.7M,2.1M,138.2K,5.2K,502,0
karenos11,6.1M,2M,367.2K,2K,242,0
jojohfsex,1.6M,1.4M,262.1K,2.7K,1.8K,0
nansartt,1.3M,2.1M,422.7K,1.4K,456,0
aviranisha,3.6M,2.5M,310.6K,1.8K,344,0
03emergenxy,432.5K,3.4M,215.9K,1.7K,561,0
nuun____,271.8K,651.6K,118.1K,1.5K,20K,0
iloveyourmomscatt,8.2K,1.3M,159.3K,4.9K,3.3K,0
thongsoaicavip,1.6M,2.7M,172K,2.6K,971,0
ivanantoniochacon,7.2M,1.3M,461.6K,1.9K,806,0
jhekhoos,3.8M,1.9M,235.9K,1.3K,2.4K,0
kimpeeee,5.8M,3.4M,298.5K,507,1.1K,0
birdsarentreal,852.8K,1.5M,263.5K,2.4K,1.8K,0
markoterzo,2.5M,1.8M,168.7K,4.2K,1.2K,0
nnatalieaguilar,4.2M,2.8M,373.6K,702,845,0
halinhofficial,1M,2.6M,187.3K,2.8K,604,0
sosiadoneymar,6M,2.5M,179.9K,1.8K,1.8K,0
saadradio,1.7M,3.4M,260.2K,1.2K,670,0
leleburnier,1.4M,1.4M,326K,2.7K,958,0
thelandofboggs,5.2M,2.6M,367.7K,857,829,0
yuna1_27,2.2M,1.6M,291K,1.4K,2K,0
abaas_majid_,2M,2.1M,206.9K,2.2K,1.5K,0
muhammetalisarii,264.1K,2.9M,128.4K,1.4K,3K,0
theluciole,955K,1.7M,395.2K,2K,428,0
dafaatmja,9.9M,2M,162.6K,4.1K,856,0
pushistyk,13.3K,1.9M,272.2K,1.6K,1.6K,0
juliano,6.7M,2.1M,306.7K,1.6K,851,0
nicholas_crown,1.6M,2.9M,490.5K,863,262,0
oipedrodaher,3.1M,1.1M,206.6K,1.8K,5.1K,0
jimena.jimenezr,22.8M,1.7M,311.7K,1K,2K,0
mellacarli,1.7M,1.4M,220.5K,2.1K,3K,0
viktoriya__bars,139.7K,1.3M,56.6K,2.2K,19.4K,0
missmarymmouser,2.9M,1.9M,255.5K,2.7K,570,0
coleandersonj,1.5M,1.6M,280.5K,1.2K,2.3K,0
pumbacaracal,3.5M,2.1M,130.9K,3.3K,2.6K,0
the_green_car,168.8K,4.3M,339.8K,662,417,0
providingforthecommunity,313.6K,1.6M,114.6K,5.5K,3.4K,0
hannahstocking,25.9M,3M,338.4K,967,582,0
pk.99999,1.2M,1.5M,288.2K,1.7K,1.9K,0
lilchefmil,861.1K,3M,501.1K,678,367,0
jeremylynch,18.6M,1.7M,248K,2.6K,1.2K,0
ph1lzatiktok,2.2M,980.5K,309.2K,4K,1.1K,0
jack_papho69,6.3M,2.8M,344.1K,766,862,0
cesarpantoja.n,12.4M,2M,305.4K,2.2K,317,0
yajanaaa,5M,1.5M,255.3K,767,3.3K,0
dilaraaduman,1.9M,3.4M,175.8K,653,2K,0
justinbieber,23.6M,1.7M,197.5K,3.2K,1.4K,0
lukedonkin,2.3M,1.5M,199K,2.9K,2.3K,0
alexxxxan,1.7M,1.7M,307.5K,831,2.1K,0
monsieurpof,2.8M,1.7M,340.6K,1.8K,938,0
dennnyn,3.3M,1M,136.4K,773,10.5K,0
lauratheux,208.3K,3.5M,234.7K,846,1K,0
